id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
2sXbIjNt3TiYbZi6Dn9ZNg,I Can't Take It,0.0473,0.363,172398,0.961,2.88e-06,0.0,0.85,-3.85,1.0,0.143,173.953,4.0,0.567,44,active
2u89RsYYNCCXwNvHgTnzmf,Soul On Fire,0.000265,0.384,245099,0.995,8.56e-06,9.0,0.504,-3.291,1.0,0.14,165.042,4.0,0.289,57,active
2uAv9cbaThjjSbRHxhDDuH,Bird in the Hand,0.00228,0.63,268182,0.784,0.0,7.0,0.0779,-4.088,1.0,0.0347,118.032,4.0,0.428,46,active
2uqCJn5VFTf3sZEDJZvvX0,MORE,0.00245,0.642,187699,0.718,2.74e-05,1.0,0.0551,-5.029,1.0,0.0436,115.01,4.0,0.883,61,active
30TqgnUsww4JzR2V8Ert9b,Crying In The Shower,0.000829,0.509,184063,0.799,0.0,5.0,0.0761,-5.889,1.0,0.0697,95.998,4.0,0.204,61,active
39DDW0Qi6teTpYpu5yUJqP,Watch Me Burn,0.00105,0.419,218722,0.845,0.000278,7.0,0.113,-5.878,1.0,0.0469,161.804,4.0,0.194,47,active
3BiY7K7qzbJ5VWZz2qgULg,Dad’Algorhythm,0.000584,0.454,158720,0.869,0.0,6.0,0.166,-1.877,0.0,0.146,170.037,4.0,0.728,54,active
3Bx0xPAkXZSkMj9ctFxrAm,Full Disclosure,1.95e-05,0.601,196740,0.891,0.0,7.0,0.19,-5.05,1.0,0.0695,101.276,3.0,0.501,49,active
3P937TrYRrGCbjgOIYzhnm,Numb,0.0852,0.501,174350,0.797,3.22e-06,1.0,0.516,-5.769,0.0,0.0611,159.998,4.0,0.248,52,active
3cWQDKcIhP74CTfkxoCN0J,Psycho In My Head,0.000926,0.563,197480,0.924,0.0,0.0,0.341,-4.004,1.0,0.048,133.997,4.0,0.734,67,active
3d06hZGFolrTyh6b0CNmlT,Beyond,5.38e-05,0.464,257969,0.992,0.000452,3.0,0.199,-3.089,0.0,0.088,151.896,4.0,0.386,62,active
3jjJA2zdyg1lIaSaN3PzH9,Hanging On,1.96e-05,0.445,243739,0.89,1.01e-06,4.0,0.394,-4.897,0.0,0.0332,88.013,4.0,0.429,44,active
3l6ibS9n423uKLhY7y3E62,Cut The Line,0.000197,0.528,198185,0.941,0.0123,9.0,0.219,-2.6,0.0,0.0697,140.075,4.0,0.627,57,active
3tKtvdq8ljuxOsXvlhL0sc,Lead Pipe,0.000121,0.421,179920,0.963,0.0,9.0,0.121,-2.976,1.0,0.0502,125.239,4.0,0.679,60,active
3wpyvgFi5zjTUbIVZS1NPr,Head Under Water,0.00498,0.494,218250,0.771,4.75e-05,7.0,0.0955,-6.802,1.0,0.0452,129.981,4.0,0.234,46,active
4CiVz4bw7X1zjCaJ5ZwxUS,Watch The World Burn,0.0135,0.395,203948,0.784,0.0,10.0,0.213,-5.903,0.0,0.132,161.946,4.0,0.353,80,active
4LltjSEOq80cOSFeIM6LOz,Never Ending Moment,0.00312,0.533,257946,0.928,0.000522,0.0,0.254,-3.831,1.0,0.0362,132.007,4.0,0.332,60,active
4UOd2lvPt4bUfpIwht4Guk,Someone You Don't Know,0.00105,0.576,183197,0.95,0.0,7.0,0.0622,-4.181,1.0,0.0743,101.003,4.0,0.536,55,active
4fNlUk5SjD5bltAlOZDCSC,Play My Favourite Song,0.00197,0.509,155603,0.767,0.00633,8.0,0.265,-5.686,1.0,0.0579,95.961,4.0,0.523,49,active
4foH9ND72k3puEzoiHb1z8,High on Me,0.000194,0.53,182526,0.872,0.00231,5.0,0.294,-6.203,0.0,0.0704,95.038,4.0,0.46,59,active
4h1RBLxhbdApugOTryGZA6,1000 Years,0.485,0.565,266111,0.486,0.00294,2.0,0.126,-9.565,0.0,0.0297,107.063,4.0,0.119,54,active
4k6NV1b3icM8BRCkT57oPV,Another Celebration at the End of the World,1.66e-05,0.428,275827,0.953,0.778,2.0,0.154,-5.687,1.0,0.233,190.16,4.0,0.385,60,active
4poeu6nUr4UQo1RXpp29Js,72 Seasons,4.01e-05,0.193,459120,0.983,0.0375,9.0,0.0645,-3.929,1.0,0.0591,168.193,4.0,0.385,63,active
4scqfHWE0J9dgdbjqstjS3,Kill Or Be Killed,1.03e-05,0.246,299060,0.988,0.000117,11.0,0.338,-2.278,0.0,0.193,124.651,4.0,0.192,61,active
4sg5Vfd2fM6Y8gMz5VYXz6,The Dirt I'm Buried In,0.000981,0.614,244597,0.899,0.585,11.0,0.114,-5.186,0.0,0.0384,114.932,4.0,0.671,57,active
4tjTsxTBcacHcx0AvWERLE,Nobody,0.000942,0.411,353986,0.702,5.2e-06,7.0,0.298,-7.085,0.0,0.04,74.965,4.0,0.214,68,active
5Fl7K6enaM7IDuOkmdbdXg,SWINE,0.000435,0.543,166642,0.937,3.12e-06,7.0,0.0716,-2.026,1.0,0.276,111.918,1.0,0.352,65,active
5G6jZFDAFlpAA9v5LTV4NI,Left Behind,0.000702,0.508,206924,0.866,0.778,8.0,0.238,-5.785,1.0,0.0687,149.992,4.0,0.342,68,active
5Gd7o89niXpFLpVBvvUPHD,Mountains At Midnight,0.00068,0.528,186196,0.959,0.00757,4.0,0.295,-4.535,1.0,0.103,136.034,4.0,0.504,69,active
5Qt4tTjY5bjhKa3OGNVP2J,God’s Gonna Cut You Down,0.338,0.477,168658,0.603,0.0,5.0,0.0911,-6.619,1.0,0.0341,164.084,4.0,0.765,61,active
5UZvBguQtkxJfgYrMZcRhe,Sunshine!,0.00423,0.47,198107,0.857,7.15e-05,4.0,0.343,-5.428,1.0,0.123,170.107,4.0,0.593,68,active
5VwNXyLRoIDJ2E2XW1pLVW,Ice Cold,0.00617,0.245,207139,0.931,3.13e-06,9.0,0.0773,-5.887,0.0,0.326,164.956,3.0,0.655,54,active
5fcfRUBheqJ4l8JwzP15gP,Dead Don’t Die,0.000121,0.472,194730,0.756,0.000142,7.0,0.0324,-3.294,1.0,0.0479,137.011,4.0,0.768,63,active
5mQCd8RqgT91gK4S9eDG1t,Blood In The Water,0.00038,0.256,217582,0.651,7.36e-06,11.0,0.11,-6.814,0.0,0.0378,77.89,4.0,0.0763,46,active
5qI0O2liRuEC6Mnv8BKl0S,Dark Void,0.000754,0.392,232258,0.948,0.0,5.0,0.0811,-4.393,0.0,0.183,155.099,4.0,0.211,70,active
5qMSuD0mfQVQSA0CjifBi0,Waiting On The Sky To Change,5.49e-05,0.369,244135,0.933,0.0,5.0,0.348,-4.441,1.0,0.117,168.059,4.0,0.307,66,active
5tX5qGeEImk2CZYyGHrq9I,Dial Tone,0.00118,0.507,200495,0.816,0.0,4.0,0.0972,-5.419,0.0,0.0436,91.068,4.0,0.239,72,active
5twSy6ffBrF03mnNUsUgJZ,Need A Favor,0.0123,0.504,197400,0.771,1.89e-05,6.0,0.078,-4.231,1.0,0.0319,157.985,4.0,0.555,79,active
5uKFAmmnnJ4qkQtyFFTYuE,Empires,3.13e-05,0.512,190000,0.934,2.43e-05,9.0,0.235,-5.019,1.0,0.052,94.005,4.0,0.517,42,active
5zqdoQXjMmqb1GyzTKa4E9,Love From The Other Side,0.000965,0.418,279737,0.895,0.000475,4.0,0.302,-5.626,0.0,0.0966,157.803,4.0,0.218,68,active
671W1lZGS9LcyzkMCRK3ve,Wireless,0.00907,0.487,281380,0.886,0.00876,1.0,0.259,-4.158,1.0,0.0743,91.015,4.0,0.237,61,active
6IVTlj3SmAI2ISpFt0y1xv,welcome2paradise,0.00268,0.189,286941,0.827,0.0555,1.0,0.114,-5.964,1.0,0.0489,169.983,4.0,0.0693,55,active
6RuNa2kdO6HFq7QznOfl7C,Meeting The Master,0.121,0.22,312200,0.656,0.00652,6.0,0.12,-3.929,1.0,0.0339,148.187,4.0,0.105,70,active
6TuoAUJFtdz4OMshZeaKHW,The Void,2.56e-05,0.402,220765,0.985,0.00157,10.0,0.478,-3.364,0.0,0.244,144.055,4.0,0.334,67,active
6YfmHEBb98Kw6C1dVj2dTY,Strange Love,5.98e-05,0.382,238200,0.989,0.000129,4.0,0.087,-3.893,0.0,0.256,149.786,4.0,0.128,54,active
6gQmCGUYq9Xql5rlShqUXj,Fence,0.000164,0.482,217856,0.973,0.00465,10.0,0.113,-6.153,0.0,0.219,94.028,4.0,0.198,56,active
6tRneEcItwpSxBtqgem5Dr,THE DEATH OF PEACE OF MIND,0.0869,0.469,241499,0.713,0.000188,0.0,0.129,-5.619,0.0,0.0461,154.994,4.0,0.267,78,active
7bbSPH0hCsCIHI8SjDtXkz,Graveyard Words,0.0256,0.433,174074,0.91,0.0588,11.0,0.139,-4.202,0.0,0.0645,161.982,4.0,0.285,35,active
7goFhrbCC2m2HI3EbBYgU4,Separate Ways,6.83e-06,0.399,316458,0.892,0.000888,2.0,0.74,-4.073,1.0,0.0764,131.003,4.0,0.0911,65,active
7lRsKDo94Xy3y1uqash1Xv,This Is Mongol  [feat. William DuVall of Alice In Chains],0.001,0.709,221103,0.714,0.237,10.0,0.272,-7.664,0.0,0.0313,130.042,4.0,0.7,62,active
02y0x44un8HW3zsxrS1oQL,And I Love Him,0.794,0.406,149640,0.163,0.00529,5.0,0.164,-17.518,0.0,0.0505,172.58,4.0,0.52,55,active
0BFCbH1cxzeUSJBVwJGRLg,I've Grown Accustomed To Her Face,0.792,0.567,162866,0.124,0.0,0.0,0.106,-16.446,1.0,0.0562,79.37,4.0,0.343,53,active
0CczH75yFBo53bVqLRvYn4,Till There Was You,0.858,0.674,151973,0.195,5.4e-05,0.0,0.324,-19.334,1.0,0.0341,100.101,4.0,0.594,59,active
0Jfz8rtw11v3Mixr4yTorQ,Everybody Knows,0.873,0.697,168092,0.288,0.0,0.0,0.107,-11.408,1.0,0.0497,110.104,4.0,0.454,50,active
0Rk9byjmZksAJX15onGns5,Teach Me Tonight,0.805,0.558,167493,0.231,0.0,5.0,0.142,-11.436,0.0,0.0812,73.103,4.0,0.403,61,active
0m4Ka878HsCzbypCAxLQWG,"Bewitched, Bothered and Bewildered",0.859,0.347,161960,0.0781,0.0,5.0,0.247,-17.693,1.0,0.037,79.614,3.0,0.227,48,active
0rXZu998CXslEpwhxdHzeu,The Man I Love,0.886,0.432,266733,0.214,5.83e-06,5.0,0.0933,-13.655,0.0,0.0539,204.426,3.0,0.274,53,active
1A0IKMO2VXftxqHDe3gigM,November Twilight,0.845,0.308,202573,0.195,0.000249,10.0,0.18,-15.195,1.0,0.0396,118.357,3.0,0.136,44,active
1LQpHqd7s22WHogUGJdgqJ,Sway,0.711,0.591,155866,0.234,0.0,4.0,0.107,-15.49,0.0,0.0369,107.267,4.0,0.364,53,active
1PMMDeHkTvLZBQiZU860BU,Something In The Air Between Us,0.925,0.591,252560,0.242,4.91e-05,3.0,0.0953,-12.615,0.0,0.0295,115.806,4.0,0.199,50,active
1QLBKel4BFnZIk6VTQiiqY,"Hallelujah, I Love Him So",0.397,0.737,185346,0.176,0.0,0.0,0.114,-9.871,1.0,0.148,112.146,4.0,0.367,45,active
1XF80YjwjuzuIfLzIfbqkt,The Nearness of You,0.983,0.405,303109,0.0442,0.0105,1.0,0.102,-20.462,1.0,0.0367,131.796,4.0,0.127,44,active
1f1ybry2mOfAgP3qBFMiKc,Let's Do It,0.867,0.646,185666,0.12,0.0,5.0,0.261,-13.447,0.0,0.0336,96.284,4.0,0.442,50,active
1fKTjYXhEV4f2Iz1LOYOk0,What a Wonderful World,0.907,0.563,164693,0.11,0.00927,8.0,0.102,-14.724,1.0,0.0366,79.002,4.0,0.294,50,active
1fbTAHZGgmlnXWcNXyB42G,My Heart Belongs to Daddy,0.865,0.532,183960,0.129,0.0,7.0,0.171,-10.626,0.0,0.0364,98.556,4.0,0.397,46,active
1jfTFVypaZFk6saaHaY1KL,When Sunny Gets Blue,0.797,0.361,166160,0.225,0.0,3.0,0.331,-16.895,1.0,0.0403,107.14,4.0,0.221,46,active
1oSmMZfuhctJjbrn3joJKc,But For Now,0.914,0.334,235533,0.125,0.000296,3.0,0.152,-13.822,1.0,0.0348,173.272,3.0,0.323,46,active
1srnJ1GiGTgnTmc3uoOI3l,Love is Never Too Late,0.703,0.471,217275,0.253,1.82e-05,4.0,0.114,-13.228,1.0,0.0417,79.903,4.0,0.106,44,active
2EipuecEo18EYYvqcj4eoE,Every Time We Say Goodbye,0.673,0.213,283906,0.217,0.0,8.0,0.0942,-10.916,1.0,0.0303,171.28,4.0,0.135,50,active
2LjKZMGc74SPiyO47VlMJQ,I'll Tell You Something,0.909,0.73,250613,0.244,0.0572,11.0,0.1,-13.756,1.0,0.0333,110.157,4.0,0.523,47,active
2NDMLabAjx4oL7ezx2PNxS,You Belong To Me,0.95,0.314,193666,0.139,0.0,5.0,0.101,-15.307,1.0,0.0317,101.939,3.0,0.182,52,active
2QJTjKjGH9JUHRwXKUrLFI,But Beautiful,0.91,0.362,290440,0.153,0.000691,10.0,0.14,-13.055,0.0,0.033,114.646,4.0,0.186,46,active
2fZpBqtZeNpXxX5UiO0AVw,Mrs. Cold,0.822,0.736,183766,0.337,0.248,5.0,0.137,-15.573,0.0,0.0438,97.072,4.0,0.497,47,active
2nyYXojNPvue6b6wvMcmoJ,Here's That Rainy Day,0.81,0.684,174973,0.273,0.00138,10.0,0.0945,-12.47,0.0,0.0311,100.181,4.0,0.235,45,active
2x5Rw8dR4Vi0tHSHk3ApNc,12th Avenue,0.965,0.43,277065,0.0853,0.0,0.0,0.129,-14.701,0.0,0.037,123.838,3.0,0.13,44,active
34zhjduFdQFhkRUJ230h9T,April In Paris,0.927,0.496,185586,0.127,7.07e-05,0.0,0.132,-14.211,1.0,0.0382,74.746,4.0,0.211,60,active
3B0gvjxlqRgY7stPPl3qoQ,Take My Breath Away,0.83,0.852,210545,0.225,4.97e-05,1.0,0.0996,-13.899,1.0,0.05,96.018,4.0,0.399,62,active
3CDHydgW0ssTh59f0jy1y3,The Look Of Love,0.699,0.58,282000,0.299,0.00386,10.0,0.0805,-13.03,1.0,0.0269,93.037,4.0,0.364,64,active
3PTD2eturmZsdedW6reT1p,Don't Take Your Love From Me,0.895,0.376,292288,0.141,0.000171,8.0,0.14,-10.902,1.0,0.0365,183.841,3.0,0.191,56,active
3Td12QdISvxCc924l70f8n,Five Feet Tall,0.874,0.38,200725,0.199,1.66e-06,0.0,0.158,-10.488,0.0,0.0352,163.074,5.0,0.122,46,active
3WpToBi5wFQpHPo5dVV2MW,If I Ain’t Got You,0.861,0.453,306795,0.334,0.0,3.0,0.159,-11.639,1.0,0.0387,106.034,3.0,0.307,46,active
3XZN4wXwG2o0OadHWExzPr,Baby I'm A Fool,0.933,0.516,210693,0.24,0.0228,10.0,0.17,-13.131,0.0,0.0404,112.981,4.0,0.277,54,active
3cYAxfeE7rwiF1vjCTYi3i,After The Rain,0.831,0.581,172746,0.301,5.98e-05,7.0,0.0946,-10.873,1.0,0.0338,100.051,4.0,0.41,50,active
3cco5vdDFUcGLEB8bf9jmo,For Once In My Life,0.845,0.338,188240,0.151,5.91e-05,7.0,0.119,-15.197,1.0,0.0313,102.859,4.0,0.138,52,active
3cqo3iiXecJmN3CbQAAtpn,I'm Glad There Is You,0.834,0.509,301543,0.274,0.00484,10.0,0.134,-13.762,1.0,0.0261,78.099,4.0,0.179,51,active
3mADbrwcu80uRhrgrAaPTz,The Way You Look Tonight,0.977,0.431,174280,0.0284,8.59e-06,3.0,0.224,-17.673,1.0,0.0377,141.494,4.0,0.109,49,active
3qo1rizHmEmLPZbCwYSiKX,When I Fall In Love,0.945,0.387,229226,0.0546,8.34e-05,0.0,0.1,-17.244,0.0,0.0327,105.439,4.0,0.181,46,active
49iKGaiTvv4ewjYPhvimxu,I Got It Bad,0.835,0.204,222866,0.143,0.00197,4.0,0.104,-18.769,0.0,0.0332,75.05,5.0,0.136,48,active
4DkOOLxg4p72UZzoUwV95W,I Fall In Love Too Easily,0.952,0.388,144428,0.0662,3.59e-05,7.0,0.142,-19.801,0.0,0.035,87.893,3.0,0.208,44,active
4EtULbS8K8zZ3apaEX36oI,All I Really Want Is Love,0.712,0.615,248306,0.459,0.00208,1.0,0.0887,-10.156,1.0,0.0313,142.025,4.0,0.457,55,active
4LSplRZj1Xk5JUCARpUV8j,Come Rain or Come Shine,0.936,0.446,203000,0.0879,0.0,4.0,0.104,-15.059,0.0,0.0392,119.511,4.0,0.154,46,active
4VbqUDBWyK15pTal9THtFu,No Greater Love,0.93,0.388,128933,0.238,1.06e-05,1.0,0.0966,-12.887,0.0,0.0492,138.156,4.0,0.244,48,active
4bA0Y5vHsRx2RH59lGkryb,You Are Too Beautiful,0.861,0.42,336546,0.077,0.38,7.0,0.0892,-21.464,0.0,0.0441,53.534,4.0,0.272,55,active
4fnMcxme0xLpT5jFhKz7vz,Breaking up Is Hard to Do,0.88,0.446,251240,0.252,7.08e-06,5.0,0.133,-10.83,1.0,0.0367,130.554,4.0,0.132,53,active
4h74V26B574hSICB5MZs1c,You Don't Know Me,0.738,0.322,235401,0.428,0.0,8.0,0.138,-9.102,1.0,0.0476,186.329,3.0,0.245,59,active
4nf5wpXpZ1WVF0SCdl3tLb,Because I Love You,0.983,0.449,250936,0.0389,0.0164,10.0,0.113,-17.352,0.0,0.0427,59.173,4.0,0.238,47,active
4yaoi2yin0n9WHaGFPcszQ,Come Away With Me,0.788,0.356,207000,0.214,0.427,0.0,0.132,-14.146,1.0,0.0479,100.416,3.0,0.137,57,active
5C6D1r13OrEp1MpKVDUF8v,The Way You Look Tonight,0.761,0.238,230066,0.212,0.028,3.0,0.114,-17.115,1.0,0.0309,94.796,4.0,0.224,45,active
5J6264keZ3ksbsHwef1U7G,You'd Be So Nice To Come Home To,0.793,0.659,259959,0.13,0.00105,0.0,0.123,-17.703,1.0,0.0353,129.935,4.0,0.471,46,active
5UPJdlkMWG2G2UwTfGSjOe,You Don't Know What Love Is,0.822,0.215,228133,0.247,7.5e-05,9.0,0.355,-15.11,0.0,0.0354,86.391,3.0,0.0842,46,active
5fCsD2cRqXf0q5JAGTrmez,Nightjar in the Northern Sky,0.804,0.519,287836,0.2,0.0107,6.0,0.108,-16.353,0.0,0.0298,111.058,4.0,0.112,45,active
5fPxNZYdzcvSMXnJ0zsvZE,Let's Fall in Love,0.874,0.436,118400,0.386,0.0,1.0,0.106,-9.064,0.0,0.041,131.25,4.0,0.673,56,active
5m3XMzewNg9EADweC7j7Nn,Embraceable You,0.947,0.438,291173,0.106,0.000103,0.0,0.147,-14.939,1.0,0.0353,118.785,4.0,0.0508,55,active
5trSBbOg0lYbiDq9khCB8u,Don't Explain,0.913,0.389,258693,0.144,1.93e-05,6.0,0.11,-17.126,0.0,0.0436,90.78,4.0,0.0984,45,active
62PwrwqemhBCzMU5lDOnuq,Over the Rainbow,0.889,0.245,292093,0.239,0.00114,3.0,0.21,-12.549,1.0,0.0331,115.056,5.0,0.129,48,active
65cIgw9x1CGjpn1ar351Rl,Night And Day,0.718,0.51,188706,0.564,0.0,7.0,0.0615,-8.011,1.0,0.0351,117.977,4.0,0.183,46,active
6YCIFKFWx0pxMEUl8Vko6l,Let’s Fall In Love,0.778,0.539,189360,0.389,3.28e-05,1.0,0.149,-9.146,1.0,0.0361,118.034,4.0,0.431,44,active
6bMqQogZNBfntMz9wggan9,Tenderly,0.978,0.425,227893,0.0541,0.00174,9.0,0.099,-18.695,0.0,0.0387,144.267,3.0,0.111,46,active
6boRdnu3ZEIKBPTwq8USHM,Close To You,0.596,0.683,211413,0.289,0.00649,5.0,0.125,-11.964,1.0,0.0492,84.983,4.0,0.391,53,active
6cBAQr4SjyDLDfkUa1oprE,These Are the Memories,0.817,0.805,273670,0.401,2.51e-05,1.0,0.0954,-10.303,1.0,0.0494,120.191,4.0,0.494,46,active
6hDEZb1zrH4gULVHGuVBBN,All I Do Is Dream Of You,0.851,0.659,208573,0.258,6.33e-05,7.0,0.106,-12.659,0.0,0.0451,124.385,4.0,0.429,47,active
6kyUOXEadxHeG9ya0TuMIr,Always on my mind,0.923,0.652,211528,0.216,0.000388,6.0,0.113,-13.702,0.0,0.0371,149.806,4.0,0.371,50,active
6oqlcJf6qJFiMgytmW4RfA,Just The Way You Are,0.421,0.611,226573,0.356,1.59e-06,0.0,0.128,-14.097,1.0,0.0306,125.983,4.0,0.599,46,active
6r4xOgwZvBy7rRNtLjfVot,Be My Man,0.886,0.438,180706,0.166,4.66e-05,9.0,0.113,-10.788,1.0,0.0304,75.795,4.0,0.335,56,active
6uWGcfyKS2bP63sd2zyswJ,Tea For Two,0.957,0.429,204133,0.0194,1.18e-05,10.0,0.159,-25.124,0.0,0.0378,99.812,4.0,0.13,51,active
72d2qNpo39PRtwMWS9m2nq,You´ve Got A Friend,0.88,0.765,255933,0.317,2.35e-06,11.0,0.126,-11.881,0.0,0.0274,108.04,4.0,0.524,58,active
7ByMl8ACN6rkAbN5c8T8BV,How Long Has This Been Going On?,0.901,0.374,339893,0.0852,0.00806,10.0,0.106,-21.29,0.0,0.0357,75.706,3.0,0.158,47,active
7EKUOlysNuLlfgoH5oySA6,I Should Care,0.94,0.515,197173,0.0629,0.00221,9.0,0.197,-16.488,0.0,0.0396,121.533,4.0,0.0706,45,active
7aX4JxBER6j1OaMMOOfW1m,Our Love Will Always Be There,0.799,0.681,210346,0.376,6.47e-06,8.0,0.124,-13.109,0.0,0.0264,110.817,4.0,0.483,46,active
7dgPIW9yzB59ENbnbWslU7,I'll Be Seeing You,0.798,0.396,231466,0.265,0.0,6.0,0.162,-11.332,1.0,0.0326,92.928,4.0,0.187,44,active
7eL2UWdB8UglEfnCvSypbq,I've Got You Under My Skin,0.819,0.495,370426,0.164,0.00164,2.0,0.0799,-17.273,0.0,0.0284,90.854,4.0,0.24,53,active
7pM1ZCbo5MamKTCVhTKLY0,Skylark,0.973,0.335,274945,0.0898,0.00449,1.0,0.105,-14.163,1.0,0.0327,76.257,3.0,0.0929,44,active
7sYJdgkkdcjN1Zr5Rgbpl8,Nature Boy,0.949,0.294,248426,0.253,0.00689,10.0,0.0883,-11.134,0.0,0.028,92.385,4.0,0.289,46,active
7skpOVKLMC9oUwVcG6mZQ6,Summer Time,0.92,0.505,462306,0.272,0.159,0.0,0.692,-14.563,0.0,0.0598,100.976,4.0,0.237,47,active
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0.013,0.853,206693,0.56,0.0,1.0,0.0944,-4.961,1.0,0.0406,134.066,4.0,0.86,88,relax
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,0.727,0.539,177720,0.508,0.0,10.0,0.174,-6.05,1.0,0.0288,101.358,3.0,0.227,87,relax
0mBP9X2gPCuapvpZ7TGDk3,Left and Right,0.619,0.881,154486,0.592,1.32e-05,2.0,0.0901,-4.898,1.0,0.0324,101.058,4.0,0.719,86,relax
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,0.00172,0.542,203346,0.905,0.0104,9.0,0.136,-5.653,1.0,0.054,153.398,4.0,0.374,85,relax
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,0.0663,0.541,222706,0.96,2.25e-06,0.0,0.344,-2.947,0.0,0.0505,122.803,4.0,0.812,85,relax
0yLdNVWF3Srea0uzk55zFn,Flowers,0.0632,0.707,200454,0.681,5.15e-06,0.0,0.0322,-4.325,1.0,0.0668,117.999,4.0,0.646,97,relax
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams,0.225,0.692,216933,0.711,0.0,0.0,0.12,-7.498,0.0,0.0317,125.135,4.0,0.875,86,relax
1zi7xx7UVEFkmKfv06H8x0,One Dance,0.00776,0.792,173986,0.625,0.0018,1.0,0.329,-5.609,1.0,0.0536,103.967,4.0,0.37,90,relax
21jGcNKet2qwijlDFuPiPb,Circles,0.192,0.695,215280,0.762,0.00244,0.0,0.0863,-3.497,1.0,0.0395,120.042,4.0,0.553,90,relax
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,0.0295,0.491,276920,0.956,0.0,11.0,0.46,-1.538,1.0,0.392,173.585,4.0,0.811,85,relax
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,0.0103,0.434,167066,0.897,0.0,0.0,0.612,-4.918,1.0,0.0488,148.726,4.0,0.684,85,relax
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,0.179,0.666,268426,0.855,1.2e-06,9.0,0.0987,-5.051,0.0,0.0295,125.639,4.0,0.803,87,relax
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,0.0293,0.726,233901,0.769,0.0101,6.0,0.104,-5.043,1.0,0.123,97.985,4.0,0.733,87,relax
3JvKfv6T31zO0ini8iNItO,Another Love,0.695,0.445,244360,0.537,1.65e-05,4.0,0.0944,-8.532,0.0,0.04,122.769,4.0,0.131,93,relax
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,0.284,0.778,218093,0.824,0.0,10.0,0.405,-5.892,0.0,0.0707,100.024,4.0,0.758,88,relax
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,0.0179,0.618,269000,0.938,0.0,9.0,0.167,-3.442,1.0,0.0456,91.455,4.0,0.875,85,relax
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,0.215,0.63,220293,0.804,0.0,6.0,0.253,-4.183,1.0,0.0363,123.146,4.0,0.492,85,relax
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,0.0039,0.743,232106,0.446,0.118,4.0,0.337,-7.807,0.0,0.0683,123.596,4.0,0.278,87,relax
3jjujdWJ72nww5eGnfs2E7,Adore You,0.0237,0.676,207133,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,4.0,0.569,88,relax
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,0.0451,0.807,230746,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,4.0,0.537,88,relax
48UPSzbZjgc449aqz8bxox,Californication,0.0021,0.592,329733,0.767,0.00165,9.0,0.127,-2.788,0.0,0.027,96.483,4.0,0.328,86,relax
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,0.347,0.645,251488,0.795,0.00389,7.0,0.104,-12.095,1.0,0.0527,112.067,4.0,0.535,91,relax
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,0.009,0.726,199986,0.787,0.0,4.0,0.0596,-2.494,1.0,0.0737,124.99,4.0,0.888,88,relax
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,0.626,0.686,232114,0.507,7.51e-05,1.0,0.383,-7.097,1.0,0.0357,168.955,4.0,0.69,86,relax
5HCyWlXZPP0y6Gqq8TgA20,STAY,0.0383,0.591,141805,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,4.0,0.478,88,relax
5wANPM4fQCJwkGd4rN57mH,drivers license,0.768,0.561,242013,0.431,1.42e-05,10.0,0.106,-8.81,1.0,0.0578,143.875,4.0,0.137,88,relax
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,0.0958,0.566,232893,0.885,9.97e-05,8.0,0.334,-4.528,1.0,0.0818,90.99,4.0,0.304,85,relax
6I9VzXrHxO9rA9A5euc8Ak,Toxic,0.0249,0.774,198800,0.838,0.025,5.0,0.242,-3.914,0.0,0.114,143.04,4.0,0.924,85,relax
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,0.00929,0.771,171360,0.671,0.0,2.0,0.0637,-5.617,1.0,0.0553,85.026,4.0,0.714,85,relax
6Uj1ctrBOjOas8xZXGqKk4,Woman,0.0888,0.824,172626,0.764,0.00294,5.0,0.117,-4.175,0.0,0.0854,107.998,4.0,0.881,88,relax
6ocbgoVGwYJhOv1GgI9NsF,7 rings,0.592,0.778,178626,0.317,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,4.0,0.327,87,relax
